cohort,cumu_month,year,age,newpop,monthdth,tot_deaths_app,mort_rate
1968,185,2021,53,2046934.164383561,5,749.375,36.609631
1968,186,2021,53,2046280.106849315,6,670.91663,32.787136
1968,187,2021,53,2045647.147945205,7,710.875,34.750618
1968,188,2021,53,2044993.090410959,8,929.875,45.470814
1968,189,2021,53,2044339.032876712,9,1024.2916,50.103806
1968,190,2021,53,2043706.073972603,10,891.66669,43.62989
1968,191,2021,53,2043052.016438356,11,755.75,36.991226
1968,192,2021,53,2042419.057534246,12,908.5,44.481567
1969,1,2006,37,2125531,1,200.25,9.421175
1969,2,2006,37,2125863.167123288,2,174,8.1849108
1969,3,2006,37,2126163.189041096,3,190.79167,8.9735193
1969,4,2006,37,2126495.356164384,4,168.5,7.9238358
1969,5,2006,37,2126816.808219178,5,172.875,8.1283445
1969,6,2006,37,2127148.975342466,6,163.66666,7.6941795
1969,7,2006,37,2127470.42739726,7,180.58334,8.4881716
1969,8,2006,37,2127802.594520548,8,190.5,8.952898
1969,9,2006,37,2128134.761643836,9,177,8.3171425
1969,10,2006,37,2128456.21369863,10,199.625,9.3788633
1969,11,2006,37,2128788.380821918,11,161.875,7.6040907
1969,12,2006,37,2129109.832876713,12,210.5,9.8867607
1969,13,2007,38,2129442,1,224.16667,10.527015
1969,14,2007,38,2130072.701369863,2,168.125,7.8929229
1969,15,2007,38,2130642.367123288,3,200.29167,9.4005299
1969,16,2007,38,2131273.068493151,4,201.33334,9.4466238
1969,17,2007,38,2131883.424657534,5,199.5,9.3579226
1969,18,2007,38,2132514.126027397,6,199.33333,9.3473396
1969,19,2007,38,2133124.482191781,7,204.5,9.5868759
1969,20,2007,38,2133755.183561644,8,197.875,9.2735567
1969,21,2007,38,2134385.884931507,9,193,9.0424137
1969,22,2007,38,2134996.24109589,10,186.95833,8.7568455
1969,23,2007,38,2135626.942465753,11,160.625,7.5212107
1969,24,2007,38,2136237.298630137,12,190.66667,8.9253511
1969,25,2008,39,2136868,1,214.12498,10.020506
1969,26,2008,39,2137172.663934426,2,220.625,10.323218
1969,27,2008,39,2137457.672131148,3,199.54166,9.3354673
1969,28,2008,39,2137762.336065574,4,216.04167,10.105972
1969,29,2008,39,2138057.172131148,5,211.375,9.8863115
1969,30,2008,39,2138361.836065574,6,198.5,9.2828074
1969,31,2008,39,2138656.672131148,7,207.54166,9.7042999
1969,32,2008,39,2138961.336065574,8,200.5,9.3737087
1969,33,2008,39,2139266,9,179.66666,8.3985186
1969,34,2008,39,2139560.836065574,10,187.625,8.7693233
1969,35,2008,39,2139865.5,11,207.875,9.7143955
1969,36,2008,39,2140160.336065574,12,198.79167,9.2886343
1969,37,2009,40,2140465,1,239.70833,11.198891
1969,38,2009,40,2140749.945205479,2,227.375,10.621278
1969,39,2009,40,2141007.315068493,3,241.83333,11.295306
1969,40,2009,40,2141292.260273973,4,223.625,10.44346
1969,41,2009,40,2141568.01369863,5,224,10.459626
1969,42,2009,40,2141852.958904109,6,229.29166,10.705294
1969,43,2009,40,2142128.712328767,7,228.58334,10.67085
1969,44,2009,40,2142413.657534246,8,233.375,10.893087
1969,45,2009,40,2142698.602739726,9,215.58333,10.061299
1969,46,2009,40,2142974.356164384,10,242.33333,11.30827
1969,47,2009,40,2143259.301369863,11,219.875,10.258908
1969,48,2009,40,2143535.054794521,12,234.70833,10.949592
1969,49,2010,41,2143820,1,244.25,11.393214
1969,50,2010,41,2144221.810958904,2,216.375,10.091074
1969,51,2010,41,2144584.736986301,3,270.04166,12.591792
1969,52,2010,41,2144986.547945206,4,239.04167,11.144204
1969,53,2010,41,2145375.397260274,5,228.25,10.639164
1969,54,2010,41,2145777.208219178,6,236.66666,11.029414
1969,55,2010,41,2146166.057534247,7,235.75,10.984705
1969,56,2010,41,2146567.868493151,8,242.125,11.279634
1969,57,2010,41,2146969.679452055,9,213.91666,9.9636555
1969,58,2010,41,2147358.528767123,10,234.875,10.937857
1969,59,2010,41,2147760.339726028,11,222.875,10.377089
1969,60,2010,41,2148149.189041096,12,242.83333,11.304305
1969,61,2011,42,2148551,1,297,13.82327
1969,62,2011,42,2148755.769863014,2,282.875,13.164596
1969,63,2011,42,2148940.723287671,3,273.75,12.738834
1969,64,2011,42,2149145.493150685,4,279,12.981904
1969,65,2011,42,2149343.657534247,5,274.375,12.765525
1969,66,2011,42,2149548.42739726,6,259.25,12.060673
1969,67,2011,42,2149746.591780822,7,252.25,11.733941
1969,68,2011,42,2149951.361643836,8,247.25,11.50026
1969,69,2011,42,2150156.13150685,9,252.75,11.75496
1969,70,2011,42,2150354.295890411,10,251.16667,11.680246
1969,71,2011,42,2150559.065753425,11,226.875,10.549582
1969,72,2011,42,2150757.230136986,12,248.08334,11.534698
1969,73,2012,43,2150962,1,313.54166,14.576811
1969,74,2012,43,2150795.18442623,2,286.25,13.309031
1969,75,2012,43,2150639.131147541,3,259.08334,12.046807
1969,76,2012,43,2150472.315573771,4,298.375,13.874859
1969,77,2012,43,2150310.881147541,5,287.125,13.35272
1969,78,2012,43,2150144.065573771,6,280.04166,13.024321
1969,79,2012,43,2149982.631147541,7,283.29169,13.176464
1969,80,2012,43,2149815.815573771,8,296.25,13.780251
1969,81,2012,43,2149649,9,253.375,11.786808
1969,82,2012,43,2149487.565573771,10,284.04166,13.21439
1969,83,2012,43,2149320.75,11,259.75,12.085214
1969,84,2012,43,2149159.315573771,12,288,13.400589
1969,85,2013,44,2148992.5,1,344.45831,16.028828
1969,86,2013,44,2148688.402739726,2,293.875,13.676949
1969,87,2013,44,2148413.734246575,3,330.83334,15.398959
1969,88,2013,44,2148109.636986301,4,303.20834,14.115124
1969,89,2013,44,2147815.349315069,5,297.875,13.868744
1969,90,2013,44,2147511.252054795,6,291.875,13.591314
1969,91,2013,44,2147216.964383562,7,297.91669,13.87455
1969,92,2013,44,2146912.867123288,8,288.375,13.432077
1969,93,2013,44,2146608.769863014,9,303.125,14.121111
1969,94,2013,44,2146314.482191781,10,297.91669,13.880383
1969,95,2013,44,2146010.384931507,11,315.25,14.69005
1969,96,2013,44,2145716.097260274,12,350.20834,16.321281
1969,97,2014,45,2145412,1,442.66666,20.633177
1969,98,2014,45,2145093.549315068,2,369.875,17.242838
1969,99,2014,45,2144805.916438356,3,344.83334,16.0776
1969,100,2014,45,2144487.465753425,4,319.625,14.904493
1969,101,2014,45,2144179.287671233,5,335,15.623693
1969,102,2014,45,2143860.836986301,6,323.83331,15.105146
1969,103,2014,45,2143552.65890411,7,335.66669,15.659363
1969,104,2014,45,2143234.208219178,8,334.125,15.589757
1969,105,2014,45,2142915.757534246,9,323.125,15.078754
1969,106,2014,45,2142607.579452055,10,336.125,15.68766
1969,107,2014,45,2142289.128767123,11,319.125,14.896449
1969,108,2014,45,2141980.950684932,12,362.625,16.929422
1969,109,2015,46,2141662.5,1,405.33331,18.926105
1969,110,2015,46,2141687.936986302,2,365.375,17.060143
1969,111,2015,46,2141710.912328767,3,376.04166,17.558002
1969,112,2015,46,2141736.349315069,4,376.33334,17.571413
1969,113,2015,46,2141760.965753425,5,389.75,18.197641
1969,114,2015,46,2141786.402739726,6,405.58331,18.936684
1969,115,2015,46,2141811.019178082,7,388.79166,18.152473
1969,116,2015,46,2141836.456164384,8,386.875,18.062771
1969,117,2015,46,2141861.893150685,9,348.70834,16.280617
1969,118,2015,46,2141886.509589041,10,371.20831,17.330904
1969,119,2015,46,2141911.946575343,11,347.625,16.229658
1969,120,2015,46,2141936.563013699,12,368.25,17.192387
1969,121,2016,47,2141962,1,435.91666,20.351278
1969,122,2016,47,2142159.56147541,2,389.875,18.200092
1969,123,2016,47,2142344.37704918,3,443.625,20.707455
1969,124,2016,47,2142541.93852459,4,392.04169,18.29797
1969,125,2016,47,2142733.12704918,5,396.625,18.510239
1969,126,2016,47,2142930.68852459,6,388.875,18.146877
1969,127,2016,47,2143121.87704918,7,415.29169,19.377884
1969,128,2016,47,2143319.43852459,8,394.875,18.423525
1969,129,2016,47,2143517,9,388.91666,18.143856
1969,130,2016,47,2143708.18852459,10,410.5,19.149061
1969,131,2016,47,2143905.75,11,418.25,19.508787
1969,132,2016,47,2144096.93852459,12,450.08331,20.991743
1969,133,2017,48,2144294.5,1,482.125,22.484085
1969,134,2017,48,2145325.356164384,2,448,20.882614
1969,135,2017,48,2146256.452054794,3,491.95831,22.921694
1969,136,2017,48,2147287.308219178,4,442.08337,20.587994
1969,137,2017,48,2148284.910958904,5,433.5,20.178888
1969,138,2017,48,2149315.767123288,6,456.25,21.227686
1969,139,2017,48,2150313.369863014,7,430.875,20.037777
1969,140,2017,48,2151344.226027397,8,433.75,20.161814
1969,141,2017,48,2152375.082191781,9,435.20831,20.21991
1969,142,2017,48,2153372.684931507,10,413.95834,19.223721
1969,143,2017,48,2154403.541095891,11,416.75,19.344101
1969,144,2017,48,2155401.143835616,12,493.20834,22.882439
1969,145,2018,49,2156432,1,546.20831,25.329262
1969,146,2018,49,2155099.594520548,2,466,21.623131
1969,147,2018,49,2153896.13150685,3,459.83334,21.348909
1969,148,2018,49,2152563.726027397,4,475.95834,22.111231
1969,149,2018,49,2151274.301369863,5,463.125,21.527939
1969,150,2018,49,2149941.895890411,6,450.75,20.965683
1969,151,2018,49,2148652.471232877,7,465.75,21.676376
1969,152,2018,49,2147320.065753425,8,454.625,21.17174
1969,153,2018,49,2145987.660273973,9,438.375,20.427656
1969,154,2018,49,2144698.235616439,10,470.04169,21.916449
1969,155,2018,49,2143365.830136986,11,482.875,22.528818
1969,156,2018,49,2142076.405479452,12,469.08334,21.898535
1969,157,2019,50,2140744,1,532.45831,24.872581
1969,158,2019,50,2138637.995890411,2,490.5,22.935158
1969,159,2019,50,2136735.798630137,3,547.625,25.629045
1969,160,2019,50,2134629.794520548,4,508.29169,23.811703
1969,161,2019,50,2132591.726027397,5,519.375,24.35417
1969,162,2019,50,2130485.721917808,6,481.95831,22.621992
1969,163,2019,50,2128447.653424658,7,517.25,24.301748
1969,164,2019,50,2126341.649315068,8,478.125,22.485804
1969,165,2019,50,2124235.64520548,9,487.75,22.961201
1969,166,2019,50,2122197.576712329,10,498.79169,23.503546
1969,167,2019,50,2120091.57260274,11,514.125,24.250132
1969,168,2019,50,2118053.504109589,12,501.95834,23.699039
1969,169,2020,51,2115947.5,1,610.08331,28.83263
1969,170,2020,51,2115317.166666667,2,532.875,25.191257
1969,171,2020,51,2114727.5,3,653.91669,30.922031
1969,172,2020,51,2114097.166666667,4,672.5,31.810268
1969,173,2020,51,2113487.166666667,5,635.5,30.068789
1969,174,2020,51,2112856.833333333,6,600.95831,28.442926
1969,175,2020,51,2112246.833333333,7,679.16669,32.153755
1969,176,2020,51,2111616.5,8,652.75,30.912336
1969,177,2020,51,2110986.166666667,9,599.91669,28.418789
1969,178,2020,51,2110376.166666667,10,621.5,29.449726
1969,179,2020,51,2109745.833333333,11,624.25,29.588873
1969,180,2020,51,2109135.833333333,12,795.66669,37.724773
1969,181,2021,52,2108505.5,1,943.66663,44.755238
1969,182,2021,52,2107891.317808219,2,691.75,32.817158
1969,183,2021,52,2107336.57260274,3,729.16669,34.601341
1969,184,2021,52,2106722.390410959,4,675.08337,32.04425
1969,185,2021,52,2106128.020547945,5,721.25,34.245308
1969,186,2021,52,2105513.838356164,6,642.5,30.515116
1969,187,2021,52,2104919.468493151,7,682.70837,32.433941
1969,188,2021,52,2104305.28630137,8,876.75,41.664581
1969,189,2021,52,2103691.104109589,9,975.125,46.35305
1969,190,2021,52,2103096.734246575,10,897.91663,42.694977
1969,191,2021,52,2102482.552054795,11,756,35.957493
1969,192,2021,52,2101888.182191781,12,875.45831,41.651043
1970,1,2006,36,2169051,1,181.625,8.3734779
1970,2,2006,36,2169350.043835616,2,143.75,6.6264086
1970,3,2006,36,2169620.147945205,3,186.25,8.5844517
1970,4,2006,36,2169919.191780822,4,159.41667,7.346664
1970,5,2006,36,2170208.589041096,5,170.75,7.8679075
1970,6,2006,36,2170507.632876712,6,151.33333,6.9722552
1970,7,2006,36,2170797.030136986,7,168.95834,7.7832398
1970,8,2006,36,2171096.073972603,8,184.5,8.4980116
1970,9,2006,36,2171395.117808219,9,162.83333,7.4990187
1970,10,2006,36,2171684.515068493,10,167.58333,7.7167439
1970,11,2006,36,2171983.55890411,11,152.75,7.032742
1970,12,2006,36,2172272.956164383,12,190.91667,8.7887974
1970,13,2007,37,2172572,1,204.04166,9.3917093
1970,14,2007,37,2172885.35479452,2,174.375,8.0250435
1970,15,2007,37,2173168.384931507,3,171,7.8686953
1970,16,2007,37,2173481.739726027,4,165.70834,7.6240964
1970,17,2007,37,2173784.98630137,5,175.125,8.0562248
1970,18,2007,37,2174098.34109589,6,178.33333,8.2026339
1970,19,2007,37,2174401.587671233,7,169.04166,7.774169
1970,20,2007,37,2174714.942465753,8,203.25,9.3460522
1970,21,2007,37,2175028.297260274,9,177.41667,8.1569824
1970,22,2007,37,2175331.543835617,10,186.95834,8.5944757
1970,23,2007,37,2175644.898630137,11,180,8.2734089
1970,24,2007,37,2175948.14520548,12,154.54167,7.1022682
1970,25,2008,38,2176261.5,1,194.66666,8.9450026
1970,26,2008,38,2176893.146174863,2,203.5,9.3481855
1970,27,2008,38,2177484.040983607,3,193.79167,8.8997974
1970,28,2008,38,2178115.68715847,4,192.91669,8.8570452
1970,29,2008,38,2178726.957650273,5,193.875,8.8985453
1970,30,2008,38,2179358.603825137,6,188.79166,8.6627169
1970,31,2008,38,2179969.87431694,7,190.5,8.7386532
1970,32,2008,38,2180601.520491803,8,188.75,8.6558685
1970,33,2008,38,2181233.166666667,9,175.70834,8.055459
1970,34,2008,38,2181844.43715847,10,192.29166,8.813262
1970,35,2008,38,2182476.083333333,11,179.75,8.2360582
1970,36,2008,38,2183087.353825137,12,186.5,8.5429468
1970,37,2009,39,2183719,1,232.08333,10.627893
1970,38,2009,39,2183982.542465753,2,202.625,9.2777758
1970,39,2009,39,2184220.580821918,3,218.70834,10.013107
1970,40,2009,39,2184484.123287671,4,219.5,10.048139
1970,41,2009,39,2184739.164383561,5,192.875,8.8282852
1970,42,2009,39,2185002.706849315,6,199.41666,9.1266088
1970,43,2009,39,2185257.747945205,7,206.33334,9.4420595
1970,44,2009,39,2185521.290410959,8,207.875,9.5114603
1970,45,2009,39,2185784.832876712,9,201.54166,9.2205629
1970,46,2009,39,2186039.873972603,10,226.58333,10.365013
1970,47,2009,39,2186303.416438356,11,192.625,8.8105335
1970,48,2009,39,2186558.457534247,12,224.45833,10.26537
1970,49,2010,40,2186822,1,249.125,11.392102
1970,50,2010,40,2187059.34109589,2,207.25,9.4761944
1970,51,2010,40,2187273.71369863,3,233.5,10.67539
1970,52,2010,40,2187511.054794521,4,226.41667,10.350424
1970,53,2010,40,2187740.739726027,5,201.5,9.2104149
1970,54,2010,40,2187978.080821918,6,215.45833,9.8473711
1970,55,2010,40,2188207.765753425,7,224.33334,10.251922
1970,56,2010,40,2188445.106849315,8,232.75,10.635405
1970,57,2010,40,2188682.447945205,9,186.91667,8.5401459
1970,58,2010,40,2188912.132876712,10,225.08333,10.282886
1970,59,2010,40,2189149.473972603,11,198.375,9.061738
1970,60,2010,40,2189379.15890411,12,219.95834,10.046608
1970,61,2011,41,2189616.5,1,251.79166,11.49935
1970,62,2011,41,2190222.061643836,2,272.75,12.453075
1970,63,2011,41,2190769.020547945,3,266.91669,12.183699
1970,64,2011,41,2191374.582191781,4,241.79167,11.03379
1970,65,2011,41,2191960.609589041,5,252.875,11.536475
1970,66,2011,41,2192566.171232876,6,226.95831,10.351264
1970,67,2011,41,2193152.198630137,7,233,10.623978
1970,68,2011,41,2193757.760273973,8,246,11.213635
1970,69,2011,41,2194363.321917808,9,234.16666,10.67128
1970,70,2011,41,2194949.349315068,10,209.79167,9.5579281
1970,71,2011,41,2195554.910958904,11,217.25,9.8949928
1970,72,2011,41,2196140.938356164,12,222.04166,10.110538
1970,73,2012,42,2196746.5,1,301.66666,13.73243
1970,74,2012,42,2196886.084699454,2,275.625,12.546167
1970,75,2012,42,2197016.663934426,3,263.04166,11.972674
1970,76,2012,42,2197156.24863388,4,275.875,12.556003
1970,77,2012,42,2197291.330601093,5,254.5,11.582442
1970,78,2012,42,2197430.915300547,6,253.74998,11.547575
1970,79,2012,42,2197565.99726776,7,270.70831,12.318552
1970,80,2012,42,2197705.581967213,8,270,12.28554
1970,81,2012,42,2197845.166666667,9,261.83334,11.913184
1970,82,2012,42,2197980.24863388,10,258.45831,11.758901
1970,83,2012,42,2198119.833333333,11,231.125,10.514668
1970,84,2012,42,2198254.915300547,12,265.91666,12.096716
1970,85,2013,43,2198394.5,1,353.91666,16.098869
1970,86,2013,43,2198137.115068493,2,297.125,13.517128
1970,87,2013,43,2197904.638356165,3,302.5,13.763108
1970,88,2013,43,2197647.253424658,4,282.04169,12.833801
1970,89,2013,43,2197398.171232877,5,273.875,12.463604
1970,90,2013,43,2197140.78630137,6,267.125,12.157846
1970,91,2013,43,2196891.704109589,7,291.95831,13.289609
1970,92,2013,43,2196634.319178082,8,290.25,13.213396
1970,93,2013,43,2196376.934246575,9,295.41666,13.45018
1970,94,2013,43,2196127.852054795,10,261.5,11.907321
1970,95,2013,43,2195870.467123288,11,273.625,12.46089
1970,96,2013,43,2195621.384931507,12,280.08331,12.756449
1970,97,2014,44,2195364,1,386.375,17.599586
1970,98,2014,44,2194989.112328767,2,342.75,15.615111
1970,99,2014,44,2194650.504109589,3,332.125,15.133389
1970,100,2014,44,2194275.616438356,4,317.54169,14.471368
1970,101,2014,44,2193912.821917808,5,331.875,15.127083
1970,102,2014,44,2193537.934246575,6,302,13.767713
1970,103,2014,44,2193175.139726027,7,307.625,14.026467
1970,104,2014,44,2192800.252054794,8,327.875,14.952342
1970,105,2014,44,2192425.364383562,9,284.95831,12.997401
1970,106,2014,44,2192062.569863013,10,327.20831,14.92696
1970,107,2014,44,2191687.682191781,11,304.375,13.887699
1970,108,2014,44,2191324.887671233,12,302.58334,13.808237
1970,109,2015,45,2190950,1,366.70831,16.737411
1970,110,2015,45,2190596.302739726,2,338.5,15.452414
1970,111,2015,45,2190276.834246575,3,381.45834,17.415987
1970,112,2015,45,2189923.136986301,4,367.125,16.764288
1970,113,2015,45,2189580.849315068,5,360.875,16.481464
1970,114,2015,45,2189227.152054795,6,357.04166,16.309027
1970,115,2015,45,2188884.864383562,7,362.41669,16.557138
1970,116,2015,45,2188531.167123287,8,340.25,15.546957
1970,117,2015,45,2188177.469863013,9,333.41669,15.237186
1970,118,2015,45,2187835.182191781,10,369.95834,16.90979
1970,119,2015,45,2187481.484931507,11,330,15.085842
1970,120,2015,45,2187139.197260274,12,334.41669,15.290142
1970,121,2016,46,2186785.5,1,387.45831,17.718166
1970,122,2016,46,2186772.159836065,2,390.875,17.874519
1970,123,2016,46,2186759.680327869,3,423.66669,19.374176
1970,124,2016,46,2186746.340163935,4,399.70837,18.278681
1970,125,2016,46,2186733.430327869,5,401.875,18.377869
1970,126,2016,46,2186720.090163935,6,365.04166,16.693571
1970,127,2016,46,2186707.180327869,7,407.04169,18.614367
1970,128,2016,46,2186693.840163935,8,396.5,18.132397
1970,129,2016,46,2186680.5,9,357.04169,16.328022
1970,130,2016,46,2186667.590163935,10,377.125,17.246563
1970,131,2016,46,2186654.25,11,376.625,17.223803
1970,132,2016,46,2186641.340163935,12,396.375,18.127115
1970,133,2017,47,2186628,1,461.5,21.105556
1970,134,2017,47,2186831.156164384,2,408.75,18.691429
1970,135,2017,47,2187014.652054795,3,458.375,20.958937
1970,136,2017,47,2187217.808219178,4,438.875,20.065445
1970,137,2017,47,2187414.410958904,5,419.625,19.183607
1970,138,2017,47,2187617.567123288,6,419.375,19.170399
1970,139,2017,47,2187814.169863014,7,428.33334,19.57814
1970,140,2017,47,2188017.326027398,8,406,18.555613
1970,141,2017,47,2188220.482191781,9,407.83331,18.637671
1970,142,2017,47,2188417.084931507,10,386.25,17.649744
1970,143,2017,47,2188620.24109589,11,402.25,18.37916
1970,144,2017,47,2188816.843835616,12,420.20834,19.197968
1970,145,2018,48,2189020,1,482.41666,22.038019
1970,146,2018,48,2190173.879452055,2,434.75,19.850021
1970,147,2018,48,2191216.093150685,3,470.54169,21.473997
1970,148,2018,48,2192369.97260274,4,417.37503,19.037619
1970,149,2018,48,2193486.630136986,5,445.25,20.298733
1970,150,2018,48,2194640.509589041,6,425.41666,19.384344
1970,151,2018,48,2195757.167123288,7,442.95834,20.173376
1970,152,2018,48,2196911.046575342,8,429.75,19.561556
1970,153,2018,48,2198064.926027397,9,409.91666,18.648979
1970,154,2018,48,2199181.583561644,10,414.375,18.842237
1970,155,2018,48,2200335.463013698,11,426.875,19.400452
1970,156,2018,48,2201452.120547945,12,458.41666,20.823376
1970,157,2019,49,2202606,1,540.08331,24.520197
1970,158,2019,49,2199901.950684931,2,484.5,22.023708
1970,159,2019,49,2197459.583561644,3,489.04169,22.254866
1970,160,2019,49,2194755.534246575,4,484.70837,22.084846
1970,161,2019,49,2192138.712328767,5,487.625,22.244259
1970,162,2019,49,2189434.663013699,6,469.29163,21.434374
1970,163,2019,49,2186817.84109589,7,472,21.583874
1970,164,2019,49,2184113.791780822,8,462.25,21.16419
1970,165,2019,49,2181409.742465753,9,459.08331,21.045258
1970,166,2019,49,2178792.920547945,10,431.70831,19.814104
1970,167,2019,49,2176088.871232877,11,496.875,22.833397
1970,168,2019,49,2173472.049315068,12,496.16666,22.828297
1970,169,2020,50,2170768,1,587.375,27.058395
1970,170,2020,50,2170171.715846994,2,556,25.620092
1970,171,2020,50,2169613.901639344,3,563.75,25.983887
1970,172,2020,50,2169017.617486339,4,656.70837,30.276766
1970,173,2020,50,2168440.568306011,5,618.875,28.540094
1970,174,2020,50,2167844.284153005,6,566.875,26.149248
1970,175,2020,50,2167267.234972678,7,641.83331,29.614866
1970,176,2020,50,2166670.950819672,8,609.5,28.130714
1970,177,2020,50,2166074.666666667,9,554.58337,25.603151
1970,178,2020,50,2165497.617486339,10,589.20831,27.20891
1970,179,2020,50,2164901.333333333,11,594,27.43774
1970,180,2020,50,2164324.284153005,12,692.45831,31.994204
1970,181,2021,51,2163728,1,863.33331,39.900269
1970,182,2021,51,2163135.942465753,2,630.125,29.130161
1970,183,2021,51,2162601.180821917,3,670.66663,31.012035
1970,184,2021,51,2162009.123287671,4,658.875,30.475126
1970,185,2021,51,2161436.164383561,5,658.125,30.448505
1970,186,2021,51,2160844.106849315,6,630.79163,29.191908
1970,187,2021,51,2160271.147945205,7,643.66663,29.795641
1970,188,2021,51,2159679.090410959,8,852.375,39.46767
1970,189,2021,51,2159087.032876712,9,938.70831,43.477097
1970,190,2021,51,2158514.073972602,10,831.125,38.504498
1970,191,2021,51,2157922.016438356,11,734.25,34.025791
1970,192,2021,51,2157349.057534246,12,802.125,37.181049
1971,1,2006,35,2088864,1,150.20833,7.1909099
1971,2,2006,35,2089860.756164384,2,172.625,8.2601194
1971,3,2006,35,2090761.052054795,3,167.83334,8.02738
1971,4,2006,35,2091757.808219178,4,150.125,7.1769781
1971,5,2006,35,2092722.410958904,5,148.125,7.0781007
1971,6,2006,35,2093719.167123288,6,156.625,7.4807072
1971,7,2006,35,2094683.769863014,7,155.41666,7.4195762
1971,8,2006,35,2095680.526027397,8,150.625,7.1874027
1971,9,2006,35,2096677.282191781,9,128.66667,6.136694
1971,10,2006,35,2097641.884931507,10,134.25,6.400044
1971,11,2006,35,2098638.641095891,11,133.625,6.3672228
1971,12,2006,35,2099603.243835616,12,140.16667,6.6758647
1971,13,2007,36,2100600,1,181.45833,8.6384048
1971,14,2007,36,2100866.897260274,2,160.75,7.6516032
1971,15,2007,36,2101107.965753425,3,171,8.1385632
1971,16,2007,36,2101374.863013699,4,145.375,6.9180899
1971,17,2007,36,2101633.150684931,5,171.625,8.1662683
1971,18,2007,36,2101900.047945206,6,161.16666,7.667665
1971,19,2007,36,2102158.335616439,7,155.16667,7.3813028
1971,20,2007,36,2102425.232876712,8,170.875,8.1275187
1971,21,2007,36,2102692.130136986,9,158.95833,7.5597529
1971,22,2007,36,2102950.417808219,10,167.41666,7.9610367
1971,23,2007,36,2103217.315068493,11,157.625,7.4944706
1971,24,2007,36,2103475.602739726,12,176,8.3671045
1971,25,2008,37,2103742.5,1,209.04167,9.936657
1971,26,2008,37,2104028.953551913,2,196.375,9.3332844
1971,27,2008,37,2104296.926229508,3,189.66667,9.0133038
1971,28,2008,37,2104583.379781421,4,158.70834,7.5410814
1971,29,2008,37,2104860.592896175,5,167.5,7.9577718
1971,30,2008,37,2105147.046448087,6,174.45833,8.2872276
1971,31,2008,37,2105424.259562842,7,152.5,7.2431955
1971,32,2008,37,2105710.713114754,8,166.5,7.9070692
1971,33,2008,37,2105997.166666667,9,154.04166,7.3144283
1971,34,2008,37,2106274.379781421,10,153.83333,7.303575
1971,35,2008,37,2106560.833333333,11,146.25,6.9425955
1971,36,2008,37,2106838.046448087,12,183.125,8.6919355
1971,37,2009,38,2107124.5,1,209.75,9.9543238
1971,38,2009,38,2107729.042465753,2,203.75,9.6668024
1971,39,2009,38,2108275.080821918,3,188.70834,8.950841
1971,40,2009,38,2108879.623287671,4,190.20834,9.0194025
1971,41,2009,38,2109464.664383562,5,191.75,9.0899839
1971,42,2009,38,2110069.206849315,6,195.08333,9.2453518
1971,43,2009,38,2110654.247945205,7,201.33333,9.5389061
1971,44,2009,38,2111258.790410959,8,176.875,8.3777037
1971,45,2009,38,2111863.332876712,9,186.08333,8.8113337
1971,46,2009,38,2112448.373972603,10,195.08334,9.2349405
1971,47,2009,38,2113052.916438356,11,179.375,8.4889021
1971,48,2009,38,2113637.957534247,12,160.75,7.6053705
1971,49,2010,39,2114242.5,1,227.58333,10.764297
1971,50,2010,39,2114474.278082192,2,219.5,10.380831
1971,51,2010,39,2114683.626027397,3,217.125,10.267493
1971,52,2010,39,2114915.404109589,4,208.95834,9.8802223
1971,53,2010,39,2115139.705479452,5,204.875,9.686121
1971,54,2010,39,2115371.483561644,6,202.70833,9.5826349
1971,55,2010,39,2115595.784931507,7,201.83333,9.5402594
1971,56,2010,39,2115827.563013698,8,209.125,9.8838396
1971,57,2010,39,2116059.34109589,9,179.83333,8.4985008
1971,58,2010,39,2116283.642465753,10,185.79167,8.7791481
1971,59,2010,39,2116515.420547945,11,185.375,8.7585001
1971,60,2010,39,2116739.721917808,12,200.79166,9.4858923
1971,61,2011,40,2116971.5,1,266.91666,12.60842
1971,62,2011,40,2117266.12739726,2,250,11.807679
1971,63,2011,40,2117532.242465754,3,252.54167,11.926226
1971,64,2011,40,2117826.869863014,4,222.91669,10.525727
1971,65,2011,40,2118111.993150685,5,223.75,10.563653
1971,66,2011,40,2118406.620547945,6,212.125,10.013422
1971,67,2011,40,2118691.743835616,7,202.66666,9.5656509
1971,68,2011,40,2118986.371232877,8,222.625,10.506203
1971,69,2011,40,2119280.998630137,9,186.25,8.7883577
1971,70,2011,40,2119566.121917808,10,210.29166,9.9214487
1971,71,2011,40,2119860.749315069,11,222.125,10.478283
1971,72,2011,40,2120145.87260274,12,187.45834,8.8417664
1971,73,2012,41,2120440.5,1,269.33331,12.701762
1971,74,2012,41,2121225.325136612,2,233.625,11.013681
1971,75,2012,41,2121959.516393443,3,241.125,11.363317
1971,76,2012,41,2122744.341530055,4,262.54169,12.368032
1971,77,2012,41,2123503.849726776,5,251.125,11.825974
1971,78,2012,41,2124288.674863388,6,226.875,10.680046
1971,79,2012,41,2125048.183060109,7,241.41666,11.360526
1971,80,2012,41,2125833.008196721,8,232.625,10.942769
1971,81,2012,41,2126617.833333333,9,220.41666,10.364657
1971,82,2012,41,2127377.341530055,10,234.58334,11.02688
1971,83,2012,41,2128162.166666667,11,215.75,10.137856
1971,84,2012,41,2128921.674863388,12,221.875,10.421943
