cohort,cumu_month,year,age,newpop,monthdth,tot_deaths_app,mort_rate
1963,18,2007,44,2237334.038356164,6,616.75,27.56629
1963,19,2007,44,2236085.668493151,7,625.25,27.961809
1963,20,2007,44,2234795.68630137,8,565.5,25.304327
1963,21,2007,44,2233505.704109589,9,574.125,25.705105
1963,22,2007,44,2232257.334246576,10,555.58331,24.888857
1963,23,2007,44,2230967.352054795,11,560.75,25.134836
1963,24,2007,44,2229718.982191781,12,575.70837,25.819773
1963,25,2008,45,2228429,1,683.74994,30.683048
1963,26,2008,45,2228559.860655738,2,681,30.557852
1963,27,2008,45,2228682.278688524,3,634.66669,28.477217
1963,28,2008,45,2228813.139344262,4,642.375,28.821394
1963,29,2008,45,2228939.778688524,5,648.75,29.105766
1963,30,2008,45,2229070.639344262,6,634.83331,28.479731
1963,31,2008,45,2229197.278688524,7,613.04169,27.500557
1963,32,2008,45,2229328.139344262,8,604.375,27.110186
1963,33,2008,45,2229459,9,613.45831,27.516016
1963,34,2008,45,2229585.639344262,10,603.875,27.084629
1963,35,2008,45,2229716.5,11,579.625,25.995457
1963,36,2008,45,2229843.139344262,12,606.75,27.210434
1963,37,2009,46,2229974,1,755.625,33.884926
1963,38,2009,46,2230772.016438356,2,667.375,29.916773
1963,39,2009,46,2231492.805479452,3,719.25,32.231785
1963,40,2009,46,2232290.821917808,4,658.5,29.498844
1963,41,2009,46,2233063.095890411,5,702.125,31.442238
1963,42,2009,46,2233861.112328767,6,666.29163,29.826904
1963,43,2009,46,2234633.38630137,7,685.70831,30.685495
1963,44,2009,46,2235431.402739726,8,664.75,29.73699
1963,45,2009,46,2236229.419178082,9,620.79169,27.760643
1963,46,2009,46,2237001.693150685,10,629.41663,28.136618
1963,47,2009,46,2237799.709589041,11,668.875,29.889851
1963,48,2009,46,2238571.983561644,12,701.25,31.325773
1963,49,2010,47,2239370,1,811.99994,36.260197
1963,50,2010,47,2239279.165753425,2,695.25,31.047937
1963,51,2010,47,2239197.121917808,3,762.66669,34.05983
1963,52,2010,47,2239106.287671233,4,705.5,31.508106
1963,53,2010,47,2239018.383561644,5,713.75,31.87781
1963,54,2010,47,2238927.549315068,6,723.75,32.325745
1963,55,2010,47,2238839.64520548,7,736.83337,32.911396
1963,56,2010,47,2238748.810958904,8,687.875,30.725868
1963,57,2010,47,2238657.976712329,9,640.58337,28.614616
1963,58,2010,47,2238570.07260274,10,682.33337,30.480768
1963,59,2010,47,2238479.238356164,11,658.75,29.428461
1963,60,2010,47,2238391.334246575,12,716.29163,32.000286
1963,61,2011,48,2238300.5,1,928,41.460026
1963,62,2011,48,2238683.116438356,2,778.5,34.77491
1963,63,2011,48,2239028.705479452,3,853.125,38.102459
1963,64,2011,48,2239411.321917808,4,772.33337,34.488232
1963,65,2011,48,2239781.595890411,5,778.875,34.774597
1963,66,2011,48,2240164.212328767,6,749.125,33.440628
1963,67,2011,48,2240534.48630137,7,815.29163,36.388264
1963,68,2011,48,2240917.102739726,8,758.25,33.836594
1963,69,2011,48,2241299.719178082,9,729.54169,32.549938
1963,70,2011,48,2241669.993150685,10,741.08337,33.059433
1963,71,2011,48,2242052.609589041,11,762.25,33.997864
1963,72,2011,48,2242422.883561644,12,770.875,34.376881
1963,73,2012,49,2242805.5,1,877.20831,39.112099
1963,74,2012,49,2242278.62704918,2,802.375,35.783913
1963,75,2012,49,2241785.745901639,3,879.66669,39.239552
1963,76,2012,49,2241258.872950819,4,796.83337,35.552937
1963,77,2012,49,2240748.995901639,5,812.375,36.25462
1963,78,2012,49,2240222.122950819,6,821.29163,36.661171
1963,79,2012,49,2239712.245901639,7,856.33337,38.234081
1963,80,2012,49,2239185.372950819,8,825.375,36.860504
1963,81,2012,49,2238658.5,9,788.625,35.22757
1963,82,2012,49,2238148.622950819,10,779.875,34.844646
1963,83,2012,49,2237621.75,11,803.875,35.925419
1963,84,2012,49,2237111.872950819,12,807.08337,36.077023
1963,85,2013,50,2236585,1,1087.2084,48.610195
1963,86,2013,50,2235756.365753425,2,878.875,39.309963
1963,87,2013,50,2235007.921917808,3,966.70837,43.253017
1963,88,2013,50,2234179.287671233,4,912.25006,40.831551
1963,89,2013,50,2233377.383561644,5,893.875,40.023464
1963,90,2013,50,2232548.749315069,6,876.41663,39.256325
1963,91,2013,50,2231746.84520548,7,924.08337,41.406281
1963,92,2013,50,2230918.210958904,8,888.5,39.826649
1963,93,2013,50,2230089.576712329,9,821.33331,36.829613
1963,94,2013,50,2229287.67260274,10,821.70837,36.859684
1963,95,2013,50,2228459.038356164,11,857.5,38.479504
1963,96,2013,50,2227657.134246576,12,891.25,40.0084
1963,97,2014,51,2226828.5,1,1161.2499,52.148151
1963,98,2014,51,2227010.720547945,2,1020.75,45.834984
1963,99,2014,51,2227175.306849315,3,1034.7084,46.458328
1963,100,2014,51,2227357.52739726,4,994.33337,44.641838
1963,101,2014,51,2227533.869863013,5,918.75,41.245163
1963,102,2014,51,2227716.090410959,6,971.5,43.609688
1963,103,2014,51,2227892.432876712,7,959.41669,43.063869
1963,104,2014,51,2228074.653424657,8,992.5,44.545185
1963,105,2014,51,2228256.873972603,9,905.75,40.648365
1963,106,2014,51,2228433.216438356,10,875.375,39.282085
1963,107,2014,51,2228615.436986301,11,935.125,41.959908
1963,108,2014,51,2228791.779452055,12,989.79169,44.40934
1963,109,2015,52,2228974,1,1199.9166,53.832687
1963,110,2015,52,2228755.768493151,2,1021.75,45.843964
1963,111,2015,52,2228558.656164384,3,1127.8334,50.608196
1963,112,2015,52,2228340.424657534,4,1046.3334,46.955723
1963,113,2015,52,2228129.232876712,5,1111.75,49.896118
1963,114,2015,52,2227911.001369863,6,1033.1666,46.373783
1963,115,2015,52,2227699.809589041,7,1059.4583,47.558395
1963,116,2015,52,2227481.578082192,8,1046.25,46.970085
1963,117,2015,52,2227263.346575343,9,1078.6667,48.430141
1963,118,2015,52,2227052.154794521,10,976.45831,43.845329
1963,119,2015,52,2226833.923287672,11,1014,45.535503
1963,120,2015,52,2226622.73150685,12,976.75,43.866882
1963,121,2016,53,2226404.5,1,1247.5834,56.035789
1963,122,2016,53,2225699.758196721,2,1156.625,51.966805
1963,123,2016,53,2225040.483606557,3,1254.625,56.386616
1963,124,2016,53,2224335.741803279,4,1170.4584,52.620579
1963,125,2016,53,2223653.733606557,5,1143.125,51.407509
1963,126,2016,53,2222948.991803279,6,1148.7083,51.674973
1963,127,2016,53,2222266.983606557,7,1151.5416,51.818329
1963,128,2016,53,2221562.241803279,8,1136.5,51.157692
1963,129,2016,53,2220857.5,9,1089.8334,49.072639
1963,130,2016,53,2220175.491803279,10,1150.9166,51.838993
1963,131,2016,53,2219470.75,11,1091.75,49.189655
1963,132,2016,53,2218788.741803279,12,1191.1667,53.685452
1963,133,2017,54,2218084,1,1369.2499,61.731201
1963,134,2017,54,2216015.620547945,2,1247.625,56.300369
1963,135,2017,54,2214147.406849315,3,1331.5417,60.137901
1963,136,2017,54,2212079.02739726,4,1265.3334,57.201092
1963,137,2017,54,2210077.369863014,5,1289.5,58.346375
1963,138,2017,54,2208008.990410959,6,1202.625,54.466492
1963,139,2017,54,2206007.332876712,7,1233.2916,55.906052
1963,140,2017,54,2203938.953424658,8,1204.25,54.640804
1963,141,2017,54,2201870.573972603,9,1208.625,54.890827
1963,142,2017,54,2199868.916438356,10,1187.9584,54.001324
1963,143,2017,54,2197800.536986302,11,1132.625,51.534477
1963,144,2017,54,2195798.879452055,12,1270.5417,57.862392
1963,145,2018,55,2193730.5,1,1603.2084,73.081375
1963,146,2018,55,2192919.91369863,2,1406,64.115425
1963,147,2018,55,2192187.771232877,3,1392.3333,63.513412
1963,148,2018,55,2191377.184931507,4,1327.875,60.595455
1963,149,2018,55,2190592.746575342,5,1333.75,60.885345
1963,150,2018,55,2189782.160273973,6,1291.2083,58.965145
1963,151,2018,55,2188997.721917809,7,1334.625,60.969685
1963,152,2018,55,2188187.135616438,8,1370,62.608906
1963,153,2018,55,2187376.549315069,9,1223.75,55.946014
1963,154,2018,55,2186592.110958904,10,1266.9166,57.940235
1963,155,2018,55,2185781.524657534,11,1222.625,55.935371
1963,156,2018,55,2184997.08630137,12,1313.4167,60.110687
1963,157,2019,56,2184186.5,1,1589,72.750198
1963,158,2019,56,2183881.043835617,2,1463.375,67.008003
1963,159,2019,56,2183605.147945206,3,1575.4166,72.147507
1963,160,2019,56,2183299.691780822,4,1449.375,66.384613
1963,161,2019,56,2183004.089041096,5,1448.875,66.370697
1963,162,2019,56,2182698.632876712,6,1383.4583,63.382927
1963,163,2019,56,2182403.030136987,7,1450.3334,66.455803
1963,164,2019,56,2182097.573972603,8,1368.375,62.709156
1963,165,2019,56,2181792.117808219,9,1368.125,62.706478
1963,166,2019,56,2181496.515068493,10,1341.5833,61.498299
1963,167,2019,56,2181191.05890411,11,1391.125,63.778229
1963,168,2019,56,2180895.456164384,12,1435.375,65.815857
1963,169,2020,57,2180590,1,1710.9166,78.461182
1963,170,2020,57,2178621.118852459,2,1585.625,72.781128
1963,171,2020,57,2176779.262295082,3,1725.125,79.251259
1963,172,2020,57,2174810.381147541,4,2007.6667,92.314568
1963,173,2020,57,2172905.012295082,5,1858.25,85.519157
1963,174,2020,57,2170936.131147541,6,1720.3333,79.243843
1963,175,2020,57,2169030.762295082,7,1958.3334,90.286102
1963,176,2020,57,2167061.881147541,8,1849.875,85.363274
1963,177,2020,57,2165093,9,1671.7083,77.211845
1963,178,2020,57,2163187.631147541,10,1756.9583,81.220795
1963,179,2020,57,2161218.75,11,1793.75,82.997154
1963,180,2020,57,2159313.381147541,12,2169.375,100.46597
1963,181,2021,58,2157344.5,1,2763.2915,128.08763
1963,182,2021,58,2155190.934246575,2,2009.375,93.2342
1963,183,2021,58,2153245.778082192,3,1989.2917,92.385727
1963,184,2021,58,2151092.212328767,4,1993.4584,92.671913
1963,185,2021,58,2149008.116438356,5,1958,91.111801
1963,186,2021,58,2146854.550684932,6,1814.375,84.513176
1963,187,2021,58,2144770.454794521,7,1887.1667,87.98922
1963,188,2021,58,2142616.889041096,8,2364.625,110.36154
1963,189,2021,58,2140463.323287671,9,2473.5833,115.56298
1963,190,2021,58,2138379.22739726,10,2278.2083,106.53902
1963,191,2021,58,2136225.661643836,11,2030.625,95.056671
1963,192,2021,58,2134141.565753425,12,2265.75,106.16681
1964,1,2006,42,2246548,1,575.16669,25.602243
1964,2,2006,42,2246529.4,2,510.5,22.72394
1964,3,2006,42,2246512.6,3,531.08337,23.640347
1964,4,2006,42,2246494,4,514.83337,22.917192
1964,5,2006,42,2246476,5,555,24.70536
1964,6,2006,42,2246457.4,6,515.45831,22.945385
1964,7,2006,42,2246439.4,7,557.58337,24.820763
1964,8,2006,42,2246420.8,8,499.375,22.229807
1964,9,2006,42,2246402.2,9,480.45831,21.387903
1964,10,2006,42,2246384.2,10,489.20834,21.77759
1964,11,2006,42,2246365.6,11,450,20.032358
1964,12,2006,42,2246347.6,12,467.66666,20.818979
1964,13,2007,43,2246329,1,565.54163,25.17626
1964,14,2007,43,2245557.524657534,2,549.125,24.453838
1964,15,2007,43,2244860.708219178,3,584.66669,26.044676
1964,16,2007,43,2244089.232876712,4,550.375,24.525539
1964,17,2007,43,2243342.643835617,5,549.875,24.511414
1964,18,2007,43,2242571.168493151,6,548,24.436237
1964,19,2007,43,2241824.579452055,7,564.45837,25.178526
1964,20,2007,43,2241053.104109589,8,528.75,23.593819
1964,21,2007,43,2240281.628767123,9,510.875,22.804052
1964,22,2007,43,2239535.039726028,10,501.95834,22.413507
1964,23,2007,43,2238763.564383562,11,478.375,21.367821
1964,24,2007,43,2238016.975342466,12,477.16666,21.320957
1964,25,2008,44,2237245.5,1,629.66663,28.144726
1964,26,2008,44,2235793.62431694,2,621.25,27.786554
1964,27,2008,44,2234435.418032787,3,594.875,26.623056
1964,28,2008,44,2232983.542349727,4,562.25,25.179317
1964,29,2008,44,2231578.50136612,5,569,25.497646
1964,30,2008,44,2230126.62568306,6,575.125,25.788895
1964,31,2008,44,2228721.584699454,7,574.04163,25.756542
1964,32,2008,44,2227269.709016393,8,570.625,25.619932
1964,33,2008,44,2225817.833333333,9,527.875,23.716002
1964,34,2008,44,2224412.792349727,10,532.375,23.933283
1964,35,2008,44,2222960.916666667,11,497.125,22.363192
1964,36,2008,44,2221555.87568306,12,534.08337,24.04096
1964,37,2009,45,2220104,1,653.54163,29.437433
1964,38,2009,45,2220181.62739726,2,558.5,25.1556
1964,39,2009,45,2220251.742465754,3,635.08331,28.604113
1964,40,2009,45,2220329.369863014,4,617.25,27.799929
1964,41,2009,45,2220404.493150685,5,643.125,28.964317
1964,42,2009,45,2220482.120547945,6,638.91663,28.773779
1964,43,2009,45,2220557.243835616,7,620,27.920919
1964,44,2009,45,2220634.871232877,8,583.5,26.27627
1964,45,2009,45,2220712.498630137,9,552.70831,24.888783
1964,46,2009,45,2220787.621917808,10,603.75,27.1863
1964,47,2009,45,2220865.249315069,11,530.625,23.892715
1964,48,2009,45,2220940.37260274,12,563.08331,25.353374
1964,49,2010,46,2221018,1,738.41663,33.246765
1964,50,2010,46,2220906.65479452,2,667.625,30.060921
1964,51,2010,46,2220806.084931507,3,685.29163,30.857788
1964,52,2010,46,2220694.739726027,4,661.33337,29.780472
1964,53,2010,46,2220586.98630137,5,659.25,29.688097
1964,54,2010,46,2220475.64109589,6,664.33331,29.918514
1964,55,2010,46,2220367.887671233,7,663.33331,29.874928
1964,56,2010,46,2220256.542465753,8,608.125,27.389853
1964,57,2010,46,2220145.197260274,9,611.29169,27.533861
1964,58,2010,46,2220037.443835616,10,572.16663,25.772837
1964,59,2010,46,2219926.098630137,11,585.875,26.391644
1964,60,2010,46,2219818.345205479,12,576.91669,25.989365
1964,61,2011,47,2219707,1,742.58331,33.454113
1964,62,2011,47,2219804.84109589,2,695.25,31.32032
1964,63,2011,47,2219893.21369863,3,736.20837,33.164135
1964,64,2011,47,2219991.054794521,4,702.5,31.644272
1964,65,2011,47,2220085.739726027,5,720.25,32.44244
1964,66,2011,47,2220183.580821918,6,667.04163,30.044436
1964,67,2011,47,2220278.265753425,7,732.66663,32.998863
1964,68,2011,47,2220376.106849315,8,665,29.949881
1964,69,2011,47,2220473.947945205,9,621.45837,27.987646
1964,70,2011,47,2220568.632876712,10,657.20837,29.596399
1964,71,2011,47,2220666.473972603,11,634.875,28.58939
1964,72,2011,47,2220761.15890411,12,609.91669,27.464308
1964,73,2012,48,2220859,1,787.04163,35.438614
1964,74,2012,48,2221460.408469945,2,763.75,34.380535
1964,75,2012,48,2222023.016393443,3,791.45831,35.618816
1964,76,2012,48,2222624.424863388,4,751.62506,33.817009
1964,77,2012,48,2223206.433060109,5,758.125,34.100521
1964,78,2012,48,2223807.841530055,6,723.70831,32.543652
1964,79,2012,48,2224389.849726776,7,777.875,34.970264
1964,80,2012,48,2224991.258196721,8,736.375,33.095634
1964,81,2012,48,2225592.666666667,9,663.16669,29.797308
1964,82,2012,48,2226174.674863388,10,698.875,31.393538
1964,83,2012,48,2226776.083333333,11,668.25,30.009752
1964,84,2012,48,2227358.091530055,12,731.16663,32.82663
1964,85,2013,49,2227959.5,1,973.04163,43.674118
1964,86,2013,49,2227319.880821918,2,777.75,34.918648
1964,87,2013,49,2226742.160273973,3,915.66663,41.121357
1964,88,2013,49,2226102.541095891,4,804.70837,36.148754
1964,89,2013,49,2225483.554794521,5,814.5,36.598789
1964,90,2013,49,2224843.935616438,6,789.66663,35.493126
1964,91,2013,49,2224224.949315068,7,796.70831,35.819592
1964,92,2013,49,2223585.330136986,8,769.5,34.606274
1964,93,2013,49,2222945.710958904,9,701.04163,31.536606
1964,94,2013,49,2222326.724657534,10,761.5,34.265888
1964,95,2013,49,2221687.105479452,11,724.75,32.621605
1964,96,2013,49,2221068.119178082,12,808.45831,36.399529
1964,97,2014,50,2220428.5,1,1005.875,45.300941
1964,98,2014,50,2219542.961643836,2,911.875,41.083908
1964,99,2014,50,2218743.120547945,3,947.95831,42.725014
1964,100,2014,50,2217857.582191781,4,876.70837,39.529518
1964,101,2014,50,2217000.609589041,5,838.75,37.832645
1964,102,2014,50,2216115.071232877,6,905.25,40.848511
1964,103,2014,50,2215258.098630137,7,857,38.686237
1964,104,2014,50,2214372.560273972,8,839.5,37.911415
1964,105,2014,50,2213487.021917808,9,807.125,36.463959
1964,106,2014,50,2212630.049315068,10,817.25,36.93568
1964,107,2014,50,2211744.510958904,11,782.375,35.373661
1964,108,2014,50,2210887.538356164,12,799.20831,36.148754
1964,109,2015,51,2210002,1,1101.5,49.841583
1964,110,2015,51,2210299.6,2,990.375,44.807274
1964,111,2015,51,2210568.4,3,1035.8334,46.858238
1964,112,2015,51,2210866,4,940.16669,42.524815
1964,113,2015,51,2211154,5,982.875,44.450771
1964,114,2015,51,2211451.6,6,971.41663,43.926651
1964,115,2015,51,2211739.6,7,979.95831,44.307129
1964,116,2015,51,2212037.2,8,939.5,42.47216
1964,117,2015,51,2212334.8,9,896.91663,40.54163
1964,118,2015,51,2212622.8,10,923.375,41.732147
1964,119,2015,51,2212920.4,11,827.75,37.405323
1964,120,2015,51,2213208.4,12,914.45837,41.318222
1964,121,2016,52,2213506,1,1164.7083,52.618256
1964,122,2016,52,2213331.476775956,2,1028,46.445824
1964,123,2016,52,2213168.213114754,3,1165.4166,52.658295
1964,124,2016,52,2212993.689890711,4,1067.875,48.254768
1964,125,2016,52,2212824.796448088,5,1007.5,45.530041
1964,126,2016,52,2212650.273224044,6,1032.7083,46.672909
1964,127,2016,52,2212481.379781421,7,1039.9167,47.002281
1964,128,2016,52,2212306.856557377,8,1011.625,45.727154
1964,129,2016,52,2212132.333333333,9,955.08331,43.174782
1964,130,2016,52,2211963.439890711,10,946.45831,42.788155
1964,131,2016,52,2211788.916666667,11,924,41.776138
1964,132,2016,52,2211620.023224044,12,1018.5,46.052216
1964,133,2017,53,2211445.5,1,1234.3749,55.817558
1964,134,2017,53,2210695.809589041,2,1141.875,51.65229
1964,135,2017,53,2210018.669863014,3,1206.8334,54.607384
1964,136,2017,53,2209268.979452055,4,1191.2917,53.92244
1964,137,2017,53,2208543.47260274,5,1138,51.527172
1964,138,2017,53,2207793.782191781,6,1116.3333,50.563293
1964,139,2017,53,2207068.275342466,7,1121.7917,50.827232
1964,140,2017,53,2206318.584931507,8,1073.5,48.655712
1964,141,2017,53,2205568.894520548,9,1043.5,47.312057
1964,142,2017,53,2204843.387671233,10,1113.5834,50.506233
1964,143,2017,53,2204093.697260274,11,941.125,42.698956
1964,144,2017,53,2203368.190410959,12,1113.625,50.541939
1964,145,2018,54,2202618.5,1,1418.625,64.406296
1964,146,2018,54,2200379.238356164,2,1212.25,55.092777
1964,147,2018,54,2198356.679452055,3,1318.4167,59.972832
1964,148,2018,54,2196117.417808219,4,1212.7084,55.220562
1964,149,2018,54,2193950.390410959,5,1242.5,56.633003
1964,150,2018,54,2191711.128767123,6,1170.9166,53.42477
1964,151,2018,54,2189544.101369863,7,1216.75,55.57093
1964,152,2018,54,2187304.839726027,8,1171.25,53.547634
1964,153,2018,54,2185065.578082192,9,1138.8334,52.118958
1964,154,2018,54,2182898.550684931,10,1131.3334,51.827118
1964,155,2018,54,2180659.289041095,11,1111.75,50.982288
1964,156,2018,54,2178492.261643835,12,1190.125,54.630672
1964,157,2019,55,2176253,1,1451.3333,66.689545
1964,158,2019,55,2174653.102739726,2,1330.125,61.164928
1964,159,2019,55,2173208.034246575,3,1439.0417,66.217392
1964,160,2019,55,2171608.136986301,4,1330.75,61.279472
1964,161,2019,55,2170059.849315068,5,1347.625,62.100822
1964,162,2019,55,2168459.952054794,6,1305.9166,60.223228
1964,163,2019,55,2166911.664383561,7,1320.25,60.927727
1964,164,2019,55,2165311.767123288,8,1218.5,56.273651
1964,165,2019,55,2163711.869863013,9,1217.75,56.280598
1964,166,2019,55,2162163.58219178,10,1202.2084,55.6021
1964,167,2019,55,2160563.684931506,11,1205.875,55.812981
1964,168,2019,55,2159015.397260274,12,1265.125,58.597313
1964,169,2020,56,2157415.5,1,1545,71.613464
1964,170,2020,56,2155613.984972678,2,1539.375,71.412369
1964,171,2020,56,2153928.696721312,3,1679.4584,77.971863
1964,172,2020,56,2152127.181693989,4,1948.5417,90.540268
1964,173,2020,56,2150383.780054645,5,1789.5,83.217705
1964,174,2020,56,2148582.265027322,6,1591.5833,74.075974
1964,175,2020,56,2146838.863387978,7,1747.625,81.404572
1964,176,2020,56,2145037.348360656,8,1693.75,78.961327
1964,177,2020,56,2143235.833333333,9,1530.8333,71.426262
1964,178,2020,56,2141492.431693989,10,1547.5417,72.264641
1964,179,2020,56,2139690.916666667,11,1599.125,74.736259
1964,180,2020,56,2137947.515027322,12,1980.9584,92.657013
1964,181,2021,57,2136146,1,2440,114.2244
1964,182,2021,57,2134180.132876712,2,1861.25,87.211479
1964,183,2021,57,2132404.510958904,3,1870.7084,87.727654
1964,184,2021,57,2130438.643835616,4,1823.7501,85.604439
1964,185,2021,57,2128536.191780822,5,1799.75,84.553413
1964,186,2021,57,2126570.324657534,6,1657.4583,77.940437
1964,187,2021,57,2124667.872602739,7,1748.5833,82.299133
1964,188,2021,57,2122702.005479452,8,2214.25,104.31281
1964,189,2021,57,2120736.138356164,9,2275.4167,107.29372
1964,190,2021,57,2118833.68630137,10,2045.5834,96.542892
1964,191,2021,57,2116867.819178082,11,1807.875,85.403297
1964,192,2021,57,2114965.367123288,12,2003.9166,94.749382
1965,1,2006,41,2158663,1,485.99997,22.513935
1965,2,2006,41,2158983.191780822,2,460.125,21.312117
1965,3,2006,41,2159272.397260274,3,485.16666,22.468988
1965,4,2006,41,2159592.589041096,4,432.62503,20.032715
1965,5,2006,41,2159902.452054794,5,495.125,22.923489
1965,6,2006,41,2160222.643835616,6,478.08331,22.131205
1965,7,2006,41,2160532.506849315,7,473.25,21.904322
1965,8,2006,41,2160852.698630137,8,455.625,21.085426
1965,9,2006,41,2161172.890410959,9,424.70834,19.651752
1965,10,2006,41,2161482.753424658,10,423.83331,19.608452
1965,11,2006,41,2161802.945205479,11,407.625,18.855789
1965,12,2006,41,2162112.808219178,12,412.25,19.066998
1965,13,2007,42,2162433,1,505.25,23.364885
1965,14,2007,42,2162466.463013699,2,481.125,22.248899
1965,15,2007,42,2162496.687671233,3,498.29169,23.042425
1965,16,2007,42,2162530.150684932,4,521.83337,24.130686
1965,17,2007,42,2162562.534246576,5,490.625,22.687204
1965,18,2007,42,2162595.997260274,6,479.66666,22.180132
1965,19,2007,42,2162628.380821918,7,475.04169,21.965942
1965,20,2007,42,2162661.843835616,8,492,22.749743
1965,21,2007,42,2162695.306849315,9,442.875,20.477919
1965,22,2007,42,2162727.690410959,10,414.625,19.171392
1965,23,2007,42,2162761.153424658,11,440.875,20.384821
1965,24,2007,42,2162793.536986302,12,470.125,21.736935
1965,25,2008,43,2162827,1,572.58331,26.473837
1965,26,2008,43,2161944.346994536,2,539.125,24.937044
1965,27,2008,43,2161118.639344262,3,549.20831,25.413149
1965,28,2008,43,2160235.986338798,4,498.83337,23.091616
1965,29,2008,43,2159381.806010929,5,510.375,23.635237
1965,30,2008,43,2158499.153005465,6,465.79166,21.579422
1965,31,2008,43,2157644.972677596,7,513.25,23.78751
1965,32,2008,43,2156762.319672131,8,518.75,24.052256
1965,33,2008,43,2155879.666666667,9,454.375,21.076084
1965,34,2008,43,2155025.486338798,10,422.20834,19.591803
1965,35,2008,43,2154142.833333333,11,451,20.936401
1965,36,2008,43,2153288.653005465,12,501.29166,23.280281
1965,37,2009,44,2152406,1,616.62494,28.64817
1965,38,2009,44,2151256.197260274,2,549.625,25.549026
1965,39,2009,44,2150217.665753425,3,570.16669,26.516697
1965,40,2009,44,2149067.863013699,4,541.08337,25.177584
1965,41,2009,44,2147955.150684931,5,561.75,26.152781
1965,42,2009,44,2146805.347945205,6,553.625,25.788319
1965,43,2009,44,2145692.635616438,7,549.95837,25.630808
1965,44,2009,44,2144542.832876713,8,510.25,23.79295
1965,45,2009,44,2143393.030136987,9,488.79169,22.804575
1965,46,2009,44,2142280.317808219,10,542.45837,25.321541
1965,47,2009,44,2141130.515068493,11,501.375,23.416368
1965,48,2009,44,2140017.802739726,12,485.125,22.669205
1965,49,2010,45,2138868,1,628.375,29.378859
1965,50,2010,45,2138703.530136986,2,552.125,25.815874
1965,51,2010,45,2138554.976712328,3,630.79169,29.496164
1965,52,2010,45,2138390.506849315,4,590.04169,27.592794
1965,53,2010,45,2138231.342465753,5,585.5,27.382444
1965,54,2010,45,2138066.872602739,6,560.95831,26.236706
1965,55,2010,45,2137907.708219178,7,571.375,26.725897
1965,56,2010,45,2137743.238356164,8,545.5,25.517565
1965,57,2010,45,2137578.76849315,9,526.70837,24.640419
1965,58,2010,45,2137419.604109589,10,527.41663,24.67539
1965,59,2010,45,2137255.134246575,11,557,26.061464
1965,60,2010,45,2137095.969863013,12,551.83331,25.821644
1965,61,2011,46,2136931.5,1,706.45831,33.059475
1965,62,2011,46,2136997.364383562,2,619,28.965876
1965,63,2011,46,2137056.85479452,3,655.83337,30.688625
1965,64,2011,46,2137122.719178082,4,630.45837,29.500336
1965,65,2011,46,2137186.458904109,5,636.125,29.764601
1965,66,2011,46,2137252.323287671,6,578.95837,27.088911
1965,67,2011,46,2137316.063013698,7,632.83337,29.608788
1965,68,2011,46,2137381.92739726,8,576.5,26.97225
1965,69,2011,46,2137447.791780822,9,559.5,26.176079
1965,70,2011,46,2137511.531506849,10,544.375,25.467699
1965,71,2011,46,2137577.395890411,11,494.5,23.133665
1965,72,2011,46,2137641.135616438,12,557,26.056759
1965,73,2012,47,2137707,1,713.91663,33.396374
1965,74,2012,47,2137898.886612022,2,697.75,32.637184
1965,75,2012,47,2138078.393442623,3,702.66669,32.864403
1965,76,2012,47,2138270.280054645,4,664.04169,31.055086
1965,77,2012,47,2138455.976775956,5,670,31.331017
1965,78,2012,47,2138647.863387978,6,657.70831,30.753464
1965,79,2012,47,2138833.56010929,7,654.95831,30.622219
1965,80,2012,47,2139025.446721312,8,633.875,29.633821
1965,81,2012,47,2139217.333333333,9,583.79169,27.289967
1965,82,2012,47,2139403.030054645,10,625.79163,29.250759
1965,83,2012,47,2139594.916666667,11,598.25,27.960899
1965,84,2012,47,2139780.613387978,12,636.95837,29.767462
1965,85,2013,48,2139972.5,1,876.20831,40.944839
1965,86,2013,48,2140827.378082192,2,705.5,32.954548
1965,87,2013,48,2141599.526027397,3,790.125,36.894154
1965,88,2013,48,2142454.404109589,4,702.66669,32.797276
1965,89,2013,48,2143281.705479452,5,760.375,35.477139
1965,90,2013,48,2144136.583561644,6,694.04163,32.369282
1965,91,2013,48,2144963.884931507,7,721.25,33.625275
1965,92,2013,48,2145818.763013699,8,702,32.714787
1965,93,2013,48,2146673.641095891,9,629.29169,29.314735
1965,94,2013,48,2147500.942465753,10,677.75,31.55994
1965,95,2013,48,2148355.820547945,11,631.75,29.406208
1965,96,2013,48,2149183.121917808,12,690,32.105221
1965,97,2014,49,2150038,1,995.125,46.284065
1965,98,2014,49,2149280.750684931,2,787.5,36.640163
1965,99,2014,49,2148596.783561644,3,851.125,39.613064
1965,100,2014,49,2147839.534246576,4,783.58337,36.482399
1965,101,2014,49,2147106.712328767,5,761.25,35.454689
1965,102,2014,49,2146349.463013699,6,778.04163,36.249531
1965,103,2014,49,2145616.641095891,7,789.70831,36.805656
1965,104,2014,49,2144859.391780822,8,754.75,35.188786
1965,105,2014,49,2144102.142465753,9,713.5,33.277332
1965,106,2014,49,2143369.320547945,10,707.29169,32.999058
1965,107,2014,49,2142612.071232877,11,665.75,31.071886
1965,108,2014,49,2141879.249315069,12,717.20837,33.485004
1965,109,2015,50,2141122,1,992.45831,46.352253
1965,110,2015,50,2140203.635616438,2,863.75,40.358311
